#Created as New Dataset	Sample 001 By PEService Date Tuesday	 April 30 2013
#cm-1	%T
2455.00	96.97
2454.00	96.98
2453.00	96.98
2452.00	96.99
2451.00	97.00
2450.00	97.00
2449.00	97.00
2448.00	97.01
2447.00	97.01
2446.00	97.02
2445.00	97.02
2444.00	97.03
2443.00	97.04
2442.00	97.05
2441.00	97.05
2440.00	97.06
2439.00	97.06
2438.00	97.07
2437.00	97.08
2436.00	97.09
2435.00	97.10
2434.00	97.11
2433.00	97.12
2432.00	97.13
2431.00	97.14
2430.00	97.15
2429.00	97.15
2428.00	97.16
2427.00	97.17
2426.00	97.17
2425.00	97.18
2424.00	97.19
2423.00	97.19
2422.00	97.19
2421.00	97.19
2420.00	97.19
2419.00	97.20
2418.00	97.21
2417.00	97.22
2416.00	97.23
2415.00	97.24
2414.00	97.25
2413.00	97.25
2412.00	97.26
2411.00	97.27
2410.00	97.27
2409.00	97.28
2408.00	97.29
2407.00	97.31
2406.00	97.32
2405.00	97.33
2404.00	97.34
2403.00	97.35
2402.00	97.35
2401.00	97.36
2400.00	97.36
2399.00	97.37
2398.00	97.37
2397.00	97.38
2396.00	97.38
2395.00	97.39
2394.00	97.39
2393.00	97.40
2392.00	97.40
2391.00	97.41
2390.00	97.41
2389.00	97.41
2388.00	97.41
2387.00	97.41
2386.00	97.41
2385.00	97.42
2384.00	97.42
2383.00	97.43
2382.00	97.43
2381.00	97.43
2380.00	97.43
2379.00	97.44
2378.00	97.44
2377.00	97.44
2376.00	97.44
2375.00	97.45
2374.00	97.45
2373.00	97.46
2372.00	97.47
2371.00	97.48
2370.00	97.49
2369.00	97.50
2368.00	97.52
2367.00	97.54
2366.00	97.55
2365.00	97.55
2364.00	97.54
2363.00	97.54
2362.00	97.53
2361.00	97.52
2360.00	97.52
2359.00	97.53
2358.00	97.55
2357.00	97.59
2356.00	97.61
2355.00	97.63
2354.00	97.64
2353.00	97.64
2352.00	97.63
2351.00	97.63
2350.00	97.63
2349.00	97.63
2348.00	97.63
2347.00	97.63
2346.00	97.64
2345.00	97.64
2344.00	97.65
2343.00	97.65
2342.00	97.65
2341.00	97.64
2340.00	97.65
2339.00	97.66
2338.00	97.67
2337.00	97.69
2336.00	97.70
2335.00	97.71
2334.00	97.71
2333.00	97.72
2332.00	97.73
2331.00	97.73
2330.00	97.72
2329.00	97.71
2328.00	97.70
2327.00	97.70
2326.00	97.71
2325.00	97.72
2324.00	97.74
2323.00	97.74
2322.00	97.74
2321.00	97.73
2320.00	97.73
2319.00	97.74
2318.00	97.74
2317.00	97.75
2316.00	97.75
2315.00	97.75
2314.00	97.75
2313.00	97.75
2312.00	97.75
2311.00	97.75
2310.00	97.76
2309.00	97.77
2308.00	97.78
2307.00	97.78
2306.00	97.78
2305.00	97.78
2304.00	97.77
2303.00	97.77
2302.00	97.77
2301.00	97.76
2300.00	97.76
2299.00	97.76
2298.00	97.76
2297.00	97.76
2296.00	97.76
2295.00	97.77
2294.00	97.77
2293.00	97.77
2292.00	97.78
2291.00	97.78
2290.00	97.77
2289.00	97.77
2288.00	97.77
2287.00	97.77
2286.00	97.77
2285.00	97.77
2284.00	97.77
2283.00	97.77
2282.00	97.77
2281.00	97.77
2280.00	97.78
2279.00	97.78
2278.00	97.78
2277.00	97.78
2276.00	97.78
2275.00	97.78
2274.00	97.79
2273.00	97.79
2272.00	97.79
2271.00	97.79
2270.00	97.79
2269.00	97.79
2268.00	97.79
2267.00	97.80
2266.00	97.80
2265.00	97.80
2264.00	97.80
2263.00	97.80
2262.00	97.80
2261.00	97.80
2260.00	97.80
2259.00	97.81
2258.00	97.81
2257.00	97.82
2256.00	97.82
2255.00	97.82
2254.00	97.82
2253.00	97.82
2252.00	97.82
2251.00	97.82
2250.00	97.82
2249.00	97.82
2248.00	97.82
2247.00	97.82
2246.00	97.82
2245.00	97.81
2244.00	97.81
2243.00	97.80
2242.00	97.80
2241.00	97.80
2240.00	97.80
2239.00	97.80
2238.00	97.80
2237.00	97.80
2236.00	97.79
2235.00	97.79
2234.00	97.80
2233.00	97.80
2232.00	97.80
2231.00	97.80
2230.00	97.79
2229.00	97.79
2228.00	97.79
2227.00	97.79
2226.00	97.79
2225.00	97.78
2224.00	97.78
2223.00	97.78
2222.00	97.78
2221.00	97.78
2220.00	97.78
2219.00	97.78
2218.00	97.78
2217.00	97.78
2216.00	97.77
2215.00	97.76
2214.00	97.76
2213.00	97.76
2212.00	97.76
2211.00	97.76
2210.00	97.76
2209.00	97.76
2208.00	97.76
2207.00	97.77
2206.00	97.76
2205.00	97.76
2204.00	97.76
2203.00	97.75
2202.00	97.75
2201.00	97.75
2200.00	97.75
2199.00	97.75
2198.00	97.75
2197.00	97.74
2196.00	97.74
2195.00	97.73
2194.00	97.73
2193.00	97.72
2192.00	97.72
2191.00	97.72
2190.00	97.73
2189.00	97.73
2188.00	97.73
2187.00	97.73
2186.00	97.73
2185.00	97.73
2184.00	97.73
2183.00	97.72
2182.00	97.72
2181.00	97.72
2180.00	97.72
2179.00	97.72
2178.00	97.72
2177.00	97.72
2176.00	97.72
2175.00	97.72
2174.00	97.72
2173.00	97.72
2172.00	97.72
2171.00	97.73
2170.00	97.73
2169.00	97.73
2168.00	97.73
2167.00	97.72
2166.00	97.71
2165.00	97.70
2164.00	97.70
2163.00	97.71
2162.00	97.71
2161.00	97.71
2160.00	97.72
2159.00	97.72
2158.00	97.71
2157.00	97.71
2156.00	97.71
2155.00	97.71
2154.00	97.71
2153.00	97.71
2152.00	97.71
2151.00	97.71
2150.00	97.71
2149.00	97.71
2148.00	97.71
2147.00	97.71
2146.00	97.71
2145.00	97.71
2144.00	97.70
2143.00	97.70
2142.00	97.69
2141.00	97.69
2140.00	97.68
2139.00	97.68
2138.00	97.68
2137.00	97.69
2136.00	97.69
2135.00	97.69
2134.00	97.69
2133.00	97.70
2132.00	97.70
2131.00	97.70
2130.00	97.70
2129.00	97.70
2128.00	97.70
2127.00	97.71
2126.00	97.71
2125.00	97.72
2124.00	97.72
2123.00	97.72
2122.00	97.73
2121.00	97.73
2120.00	97.73
2119.00	97.73
2118.00	97.73
2117.00	97.73
2116.00	97.73
2115.00	97.73
2114.00	97.73
2113.00	97.72
2112.00	97.72
2111.00	97.72
2110.00	97.72
2109.00	97.72
2108.00	97.72
2107.00	97.72
2106.00	97.72
2105.00	97.72
2104.00	97.71
2103.00	97.71
2102.00	97.71
2101.00	97.71
2100.00	97.71
2099.00	97.71
2098.00	97.71
2097.00	97.71
2096.00	97.70
2095.00	97.71
2094.00	97.71
2093.00	97.71
2092.00	97.71
2091.00	97.71
2090.00	97.71
2089.00	97.71
2088.00	97.71
2087.00	97.71
2086.00	97.71
2085.00	97.71
2084.00	97.71
2083.00	97.71
2082.00	97.72
2081.00	97.72
2080.00	97.73
2079.00	97.73
2078.00	97.73
2077.00	97.73
2076.00	97.73
2075.00	97.72
2074.00	97.72
2073.00	97.71
2072.00	97.71
2071.00	97.71
2070.00	97.71
2069.00	97.70
2068.00	97.69
2067.00	97.69
2066.00	97.68
2065.00	97.68
2064.00	97.68
2063.00	97.68
2062.00	97.68
2061.00	97.67
2060.00	97.66
2059.00	97.65
2058.00	97.65
2057.00	97.64
2056.00	97.64
2055.00	97.64
2054.00	97.63
2053.00	97.63
2052.00	97.63
2051.00	97.62
2050.00	97.62
2049.00	97.61
2048.00	97.60
2047.00	97.59
2046.00	97.58
2045.00	97.57
2044.00	97.57
2043.00	97.56
2042.00	97.55
2041.00	97.55
2040.00	97.54
2039.00	97.54
2038.00	97.53
2037.00	97.53
2036.00	97.52
2035.00	97.52
2034.00	97.51
2033.00	97.51
2032.00	97.51
2031.00	97.51
2030.00	97.51
2029.00	97.51
2028.00	97.50
2027.00	97.50
2026.00	97.50
2025.00	97.49
2024.00	97.49
2023.00	97.48
2022.00	97.46
2021.00	97.47
2020.00	97.46
2019.00	97.45
2018.00	97.45
2017.00	97.44
2016.00	97.44
2015.00	97.43
2014.00	97.42
2013.00	97.42
2012.00	97.42
2011.00	97.41
2010.00	97.40
2009.00	97.39
2008.00	97.38
2007.00	97.38
2006.00	97.37
2005.00	97.37
2004.00	97.36
2003.00	97.35
2002.00	97.34
2001.00	97.34
2000.00	97.33
1999.00	97.33
1998.00	97.33
1997.00	97.33
1996.00	97.32
1995.00	97.31
1994.00	97.28
1993.00	97.27
1992.00	97.26
1991.00	97.25
1990.00	97.26
1989.00	97.26
1988.00	97.27
1987.00	97.26
1986.00	97.26
1985.00	97.26
1984.00	97.25
1983.00	97.24
1982.00	97.23
1981.00	97.22
1980.00	97.21
1979.00	97.21
1978.00	97.20
1977.00	97.19
1976.00	97.18
1975.00	97.17
1974.00	97.16
1973.00	97.14
1972.00	97.13
1971.00	97.12
1970.00	97.11
1969.00	97.10
1968.00	97.10
1967.00	97.10
1966.00	97.11
1965.00	97.12
1964.00	97.12
1963.00	97.12
1962.00	97.11
1961.00	97.11
1960.00	97.10
1959.00	97.10
1958.00	97.09
1957.00	97.08
1956.00	97.08
1955.00	97.07
1954.00	97.07
1953.00	97.06
1952.00	97.06
1951.00	97.06
1950.00	97.06
1949.00	97.05
1948.00	97.05
1947.00	97.04
1946.00	97.03
1945.00	97.03
1944.00	97.03
1943.00	97.03
1942.00	97.03
1941.00	97.03
1940.00	97.02
1939.00	97.01
1938.00	97.01
1937.00	97.00
1936.00	96.99
1935.00	96.99
1934.00	96.98
1933.00	96.98
1932.00	96.98
1931.00	96.97
1930.00	96.97
1929.00	96.96
1928.00	96.96
1927.00	96.94
1926.00	96.93
1925.00	96.91
1924.00	96.90
1923.00	96.89
1922.00	96.88
1921.00	96.88
1920.00	96.88
1919.00	96.88
1918.00	96.89
1917.00	96.91
1916.00	96.92
1915.00	96.92
1914.00	96.92
1913.00	96.92
1912.00	96.91
1911.00	96.90
1910.00	96.89
1909.00	96.89
1908.00	96.90
1907.00	96.90
1906.00	96.91
1905.00	96.91
1904.00	96.91
1903.00	96.91
1902.00	96.90
1901.00	96.90
1900.00	96.89
1899.00	96.89
1898.00	96.89
1897.00	96.88
1896.00	96.87
1895.00	96.86
1894.00	96.85
1893.00	96.84
1892.00	96.83
1891.00	96.82
1890.00	96.82
1889.00	96.83
1888.00	96.84
1887.00	96.85
1886.00	96.86
1885.00	96.86
1884.00	96.87
1883.00	96.86
1882.00	96.86
1881.00	96.86
1880.00	96.85
1879.00	96.86
1878.00	96.85
1877.00	96.84
1876.00	96.84
1875.00	96.83
1874.00	96.83
1873.00	96.83
1872.00	96.83
1871.00	96.84
1870.00	96.85
1869.00	96.85
1868.00	96.86
1867.00	96.85
1866.00	96.85
1865.00	96.84
1864.00	96.84
1863.00	96.83
1862.00	96.83
1861.00	96.83
1860.00	96.81
1859.00	96.81
1858.00	96.82
1857.00	96.82
1856.00	96.83
1855.00	96.83
1854.00	96.83
1853.00	96.83
1852.00	96.82
1851.00	96.80
1850.00	96.78
1849.00	96.76
1848.00	96.73
1847.00	96.71
1846.00	96.69
1845.00	96.69
1844.00	96.70
1843.00	96.72
1842.00	96.74
1841.00	96.76
1840.00	96.76
1839.00	96.76
1838.00	96.76
1837.00	96.76
1836.00	96.75
1835.00	96.75
1834.00	96.73
1833.00	96.71
1832.00	96.69
1831.00	96.69
1830.00	96.68
1829.00	96.68
1828.00	96.77
1827.00	96.76
1826.00	96.75
1825.00	96.74
1824.00	96.74
1823.00	96.73
1822.00	96.72
1821.00	96.71
1820.00	96.71
1819.00	96.70
1818.00	96.69
1817.00	96.68
1816.00	96.67
1815.00	96.67
1814.00	96.66
1813.00	96.66
1812.00	96.65
1811.00	96.65
1810.00	96.64
1809.00	96.63
1808.00	96.62
1807.00	96.61
1806.00	96.59
1805.00	96.58
1804.00	96.58
1803.00	96.57
1802.00	96.56
1801.00	96.55
1800.00	96.54
1799.00	96.43
1798.00	96.43
1797.00	96.41
1796.00	96.38
1795.00	96.36
1794.00	96.33
1793.00	96.31
1792.00	96.30
1791.00	96.30
1790.00	96.30
1789.00	96.31
1788.00	96.29
1787.00	96.26
1786.00	96.23
1785.00	96.21
1784.00	96.20
1783.00	96.20
1782.00	96.19
1781.00	96.19
1780.00	96.18
1779.00	96.16
1778.00	96.15
1777.00	96.13
1776.00	96.10
1775.00	96.18
1774.00	96.17
1773.00	96.16
1772.00	96.14
1771.00	96.12
1770.00	96.09
1769.00	96.06
1768.00	96.03
1767.00	96.00
1766.00	95.97
1765.00	95.94
1764.00	95.91
1763.00	95.88
1762.00	95.84
1761.00	95.81
1760.00	95.65
1759.00	95.61
1758.00	95.57
1757.00	95.54
1756.00	95.50
1755.00	95.46
1754.00	95.40
1753.00	95.31
1752.00	95.22
1751.00	95.14
1750.00	95.07
1749.00	95.01
1748.00	94.96
1747.00	94.89
1746.00	94.80
1745.00	94.71
1744.00	94.61
1743.00	94.51
1742.00	94.42
1741.00	94.32
1740.00	94.21
1739.00	94.09
1738.00	93.95
1737.00	93.81
1736.00	93.66
1735.00	93.50
1734.00	93.33
1733.00	93.15
1732.00	92.98
1731.00	92.82
1730.00	92.67
1729.00	92.53
1728.00	92.38
1727.00	92.22
1726.00	92.05
1725.00	91.86
1724.00	91.67
1723.00	91.48
1722.00	91.28
1721.00	91.09
1720.00	90.90
1719.00	90.71
1718.00	90.52
1717.00	90.33
1716.00	90.15
1715.00	89.98
1714.00	89.83
1713.00	89.68
1712.00	89.54
1711.00	89.40
1710.00	89.25
1709.00	89.10
1708.00	88.95
1707.00	88.80
1706.00	88.67
1705.00	88.53
1704.00	88.41
1703.00	88.30
1702.00	88.21
1701.00	88.14
1700.00	88.11
1699.00	88.09
1698.00	88.07
1697.00	88.05
1696.00	88.03
1695.00	88.01
1694.00	87.99
1693.00	87.95
1692.00	87.92
1691.00	87.90
1690.00	87.88
1689.00	87.89
1688.00	87.90
1687.00	87.92
1686.00	87.95
1685.00	87.99
1684.00	88.02
1683.00	88.04
1682.00	88.05
1681.00	88.06
1680.00	88.08
1679.00	88.10
1678.00	88.11
1677.00	88.12
1676.00	88.12
1675.00	88.14
1674.00	88.15
1673.00	88.14
1672.00	88.12
1671.00	88.10
1670.00	88.09
1669.00	88.09
1668.00	88.08
1667.00	88.06
1666.00	88.02
1665.00	87.98
1664.00	87.94
1663.00	87.90
1662.00	87.86
1661.00	87.83
1660.00	87.78
1659.00	87.73
1658.00	87.65
1657.00	87.58
1656.00	87.52
1655.00	87.48
1654.00	87.48
1653.00	87.46
1652.00	87.39
1651.00	87.27
1650.00	87.11
1649.00	86.95
1648.00	86.81
1647.00	86.67
1646.00	86.53
1645.00	86.41
1644.00	86.31
1643.00	86.22
1642.00	86.16
1641.00	86.12
1640.00	86.10
1639.00	86.10
1638.00	86.14
1637.00	86.21
1636.00	86.30
1635.00	86.39
1634.00	86.44
1633.00	86.46
1632.00	86.46
1631.00	86.45
1630.00	86.46
1629.00	86.47
1628.00	86.49
1627.00	86.50
1626.00	86.51
1625.00	86.52
1624.00	86.53
1623.00	86.53
1622.00	86.53
1621.00	86.50
1620.00	86.47
1619.00	86.44
1618.00	86.38
1617.00	86.30
1616.00	86.16
1615.00	86.00
1614.00	85.81
1613.00	85.61
1612.00	85.39
1611.00	85.14
1610.00	84.86
1609.00	84.55
1608.00	84.21
1607.00	83.84
1606.00	83.43
1605.00	83.00
1604.00	82.53
1603.00	82.01
1602.00	81.46
1601.00	80.87
1600.00	80.24
1599.00	79.58
1598.00	78.88
1597.00	78.15
1596.00	77.37
1595.00	76.55
1594.00	75.70
1593.00	74.82
1592.00	73.92
1591.00	73.00
1590.00	72.06
1589.00	71.11
1588.00	70.14
1587.00	69.16
1586.00	68.18
1585.00	67.19
1584.00	66.20
1583.00	65.22
1582.00	64.25
1581.00	63.32
1580.00	62.45
1579.00	61.62
1578.00	60.79
1577.00	59.89
1576.00	58.95
1575.00	58.07
1574.00	57.34
1573.00	56.74
1572.00	56.21
1571.00	55.70
1570.00	55.23
1569.00	54.82
1568.00	54.52
1567.00	54.32
1566.00	54.22
1565.00	54.19
1564.00	54.23
1563.00	54.30
1562.00	54.43
1561.00	54.65
1560.00	55.12
1559.00	55.89
1558.00	56.74
1557.00	57.47
1556.00	58.12
1555.00	58.80
1554.00	59.56
1553.00	60.38
1552.00	61.22
1551.00	62.09
1550.00	63.01
1549.00	63.95
1548.00	64.84
1547.00	65.67
1546.00	66.48
1545.00	67.31
1544.00	68.17
1543.00	69.03
1542.00	69.92
1541.00	70.90
1540.00	71.96
1539.00	72.92
1538.00	73.63
1537.00	74.13
1536.00	74.55
1535.00	75.02
1534.00	75.59
1533.00	76.20
1532.00	76.78
1531.00	77.26
1530.00	77.66
1529.00	78.02
1528.00	78.39
1527.00	78.78
1526.00	79.16
1525.00	79.51
1524.00	79.83
1523.00	80.14
1522.00	80.45
1521.00	80.75
1520.00	81.01
1519.00	81.22
1518.00	81.40
1517.00	81.58
1516.00	81.76
1515.00	81.91
1514.00	82.03
1513.00	82.10
1512.00	82.13
1511.00	82.12
1510.00	82.10
1509.00	82.07
1508.00	82.05
1507.00	82.00
1506.00	81.85
1505.00	81.61
1504.00	81.27
1503.00	80.85
1502.00	80.34
1501.00	79.73
1500.00	79.02
1499.00	78.20
1498.00	77.29
1497.00	76.29
1496.00	75.29
1495.00	74.37
1494.00	73.58
1493.00	72.91
1492.00	72.32
1491.00	71.79
1490.00	71.35
1489.00	71.00
1488.00	70.70
1487.00	70.43
1486.00	70.15
1485.00	69.84
1484.00	69.52
1483.00	69.19
1482.00	68.87
1481.00	68.60
1480.00	68.40
1479.00	68.28
1478.00	68.27
1477.00	68.37
1476.00	68.59
1475.00	68.93
1474.00	69.41
1473.00	70.03
1472.00	70.73
1471.00	71.43
1470.00	72.05
1469.00	72.61
1468.00	73.14
1467.00	73.67
1466.00	74.23
1465.00	74.80
1464.00	75.32
1463.00	75.76
1462.00	76.09
1461.00	76.34
1460.00	76.56
1459.00	76.81
1458.00	77.12
1457.00	77.49
1456.00	77.85
1455.00	78.12
1454.00	78.32
1453.00	78.47
1452.00	78.60
1451.00	78.72
1450.00	78.82
1449.00	78.93
1448.00	79.03
1447.00	79.15
1446.00	79.26
1445.00	79.36
1444.00	79.45
1443.00	79.53
1442.00	79.60
1441.00	79.65
1440.00	79.67
1439.00	79.66
1438.00	79.64
1437.00	79.62
1436.00	79.62
1435.00	79.58
1434.00	79.51
1433.00	79.37
1432.00	79.17
1431.00	78.92
1430.00	78.63
1429.00	78.30
1428.00	77.94
1427.00	77.55
1426.00	77.14
1425.00	76.71
1424.00	76.28
1423.00	75.87
1422.00	75.51
1421.00	75.17
1420.00	74.88
1419.00	74.67
1418.00	74.55
1417.00	74.53
1416.00	74.57
1415.00	74.66
1414.00	74.76
1413.00	74.88
1412.00	75.01
1411.00	75.13
1410.00	75.23
1409.00	75.28
1408.00	75.27
1407.00	75.20
1406.00	75.06
1405.00	74.87
1404.00	74.64
1403.00	74.38
1402.00	74.08
1401.00	73.75
1400.00	73.39
1399.00	73.03
1398.00	72.68
1397.00	72.36
1396.00	72.06
1395.00	71.77
1394.00	71.50
1393.00	71.24
1392.00	70.99
1391.00	70.71
1390.00	70.39
1389.00	70.01
1388.00	69.59
1387.00	69.14
1386.00	68.67
1385.00	68.18
1384.00	67.66
1383.00	67.11
1382.00	66.52
1381.00	65.91
1380.00	65.30
1379.00	64.69
1378.00	64.11
1377.00	63.55
1376.00	63.01
1375.00	62.50
1374.00	62.05
1373.00	61.66
1372.00	61.36
1371.00	61.13
1370.00	60.98
1369.00	60.91
1368.00	60.92
1367.00	61.00
1366.00	61.15
1365.00	61.38
1364.00	61.69
1363.00	62.11
1362.00	62.62
1361.00	63.18
1360.00	63.77
1359.00	64.36
1358.00	64.97
1357.00	65.59
1356.00	66.22
1355.00	66.85
1354.00	67.49
1353.00	68.11
1352.00	68.73
1351.00	69.34
1350.00	69.95
1349.00	70.53
1348.00	71.10
1347.00	71.64
1346.00	72.15
1345.00	72.63
1344.00	73.08
1343.00	73.50
1342.00	73.88
1341.00	74.25
1340.00	74.63
1339.00	75.01
1338.00	75.40
1337.00	75.78
1336.00	76.15
1335.00	76.50
1334.00	76.83
1333.00	77.15
1332.00	77.45
1331.00	77.73
1330.00	78.00
1329.00	78.26
1328.00	78.49
1327.00	78.71
1326.00	78.92
1325.00	79.12
1324.00	79.31
1323.00	79.48
1322.00	79.65
1321.00	79.80
1320.00	79.94
1319.00	80.08
1318.00	80.22
1317.00	80.37
1316.00	80.51
1315.00	80.66
1314.00	80.80
1313.00	80.94
1312.00	81.08
1311.00	81.22
1310.00	81.36
1309.00	81.48
1308.00	81.60
1307.00	81.72
1306.00	81.83
1305.00	81.93
1304.00	82.02
1303.00	82.11
1302.00	82.20
1301.00	82.27
1300.00	82.34
1299.00	82.40
1298.00	82.45
1297.00	82.50
1296.00	82.54
1295.00	82.57
1294.00	82.59
1293.00	82.60
1292.00	82.60
1291.00	82.57
1290.00	82.52
1289.00	82.46
1288.00	82.39
1287.00	82.32
1286.00	82.25
1285.00	82.18
1284.00	82.13
1283.00	82.08
1282.00	82.05
1281.00	82.03
1280.00	82.02
1279.00	82.02
1278.00	82.01
1277.00	82.00
1276.00	81.98
1275.00	81.96
1274.00	81.94
1273.00	81.92
1272.00	81.92
1271.00	81.94
1270.00	81.99
1269.00	82.07
1268.00	82.18
1267.00	82.30
1266.00	82.44
1265.00	82.57
1264.00	82.70
1263.00	82.82
1262.00	82.93
1261.00	83.03
1260.00	83.11
1259.00	83.17
1258.00	83.21
1257.00	83.21
1256.00	83.20
1255.00	83.16
1254.00	83.10
1253.00	83.01
1252.00	82.89
1251.00	82.75
1250.00	82.58
1249.00	82.38
1248.00	82.15
1247.00	81.90
1246.00	81.63
1245.00	81.35
1244.00	81.06
1243.00	80.78
1242.00	80.53
1241.00	80.33
1240.00	80.17
1239.00	80.09
1238.00	80.08
1237.00	80.15
1236.00	80.28
1235.00	80.47
1234.00	80.69
1233.00	80.94
1232.00	81.18
1231.00	81.41
1230.00	81.60
1229.00	81.75
1228.00	81.85
1227.00	81.91
1226.00	81.93
1225.00	81.90
1224.00	81.84
1223.00	81.74
1222.00	81.61
1221.00	81.45
1220.00	81.28
1219.00	81.09
1218.00	80.90
1217.00	80.70
1216.00	80.50
1215.00	80.31
1214.00	80.14
1213.00	79.98
1212.00	79.85
1211.00	79.73
1210.00	79.65
1209.00	79.60
1208.00	79.60
1207.00	79.63
1206.00	79.70
1205.00	79.81
1204.00	79.95
1203.00	80.12
1202.00	80.30
1201.00	80.50
1200.00	80.72
1199.00	80.93
1198.00	81.15
1197.00	81.37
1196.00	81.58
1195.00	81.77
1194.00	81.95
1193.00	82.11
1192.00	82.25
1191.00	82.37
1190.00	82.47
1189.00	82.55
1188.00	82.61
1187.00	82.64
1186.00	82.65
1185.00	82.64
1184.00	82.61
1183.00	82.56
1182.00	82.50
1181.00	82.41
1180.00	82.31
1179.00	82.20
1178.00	82.09
1177.00	81.97
1176.00	81.85
1175.00	81.73
1174.00	81.62
1173.00	81.52
1172.00	81.42
1171.00	81.34
1170.00	81.28
1169.00	81.23
1168.00	81.21
1167.00	81.21
1166.00	81.22
1165.00	81.26
1164.00	81.31
1163.00	81.38
1162.00	81.46
1161.00	81.56
1160.00	81.66
1159.00	81.77
1158.00	81.89
1157.00	82.00
1156.00	82.12
1155.00	82.23
1154.00	82.34
1153.00	82.43
1152.00	82.50
1151.00	82.53
1150.00	82.54
1149.00	82.51
1148.00	82.43
1147.00	82.31
1146.00	82.16
1145.00	81.96
1144.00	81.73
1143.00	81.47
1142.00	81.20
1141.00	80.94
1140.00	80.71
1139.00	80.52
1138.00	80.38
1137.00	80.32
1136.00	80.34
1135.00	80.45
1134.00	80.64
1133.00	80.91
1132.00	81.25
1131.00	81.63
1130.00	82.05
1129.00	82.47
1128.00	82.87
1127.00	83.25
1126.00	83.58
1125.00	83.87
1124.00	84.12
1123.00	84.34
1122.00	84.53
1121.00	84.69
1120.00	84.81
1119.00	84.91
1118.00	84.98
1117.00	85.03
1116.00	85.06
1115.00	85.08
1114.00	85.09
1113.00	85.07
1112.00	85.03
1111.00	84.96
1110.00	84.86
1109.00	84.72
1108.00	84.54
1107.00	84.29
1106.00	83.98
1105.00	83.59
1104.00	83.09
1103.00	82.50
1102.00	81.79
1101.00	80.98
1100.00	80.07
1099.00	79.07
1098.00	78.00
1097.00	76.87
1096.00	75.71
1095.00	74.54
1094.00	73.41
1093.00	72.34
1092.00	71.36
1091.00	70.50
1090.00	69.77
1089.00	69.21
1088.00	68.82
1087.00	68.61
1086.00	68.58
1085.00	68.73
1084.00	69.05
1083.00	69.51
1082.00	70.10
1081.00	70.78
1080.00	71.53
1079.00	72.31
1078.00	73.10
1077.00	73.86
1076.00	74.58
1075.00	75.23
1074.00	75.80
1073.00	76.28
1072.00	76.67
1071.00	76.96
1070.00	77.15
1069.00	77.25
1068.00	77.26
1067.00	77.19
1066.00	77.04
1065.00	76.82
1064.00	76.57
1063.00	76.28
1062.00	75.98
1061.00	75.68
1060.00	75.41
1059.00	75.17
1058.00	74.98
1057.00	74.83
1056.00	74.74
1055.00	74.70
1054.00	74.73
1053.00	74.84
1052.00	75.02
1051.00	75.29
1050.00	75.64
1049.00	76.08
1048.00	76.59
1047.00	77.15
1046.00	77.75
1045.00	78.36
1044.00	78.97
1043.00	79.55
1042.00	80.10
1041.00	80.61
1040.00	81.06
1039.00	81.47
1038.00	81.82
1037.00	82.13
1036.00	82.39
1035.00	82.62
1034.00	82.81
1033.00	82.97
1032.00	83.11
1031.00	83.21
1030.00	83.29
1029.00	83.34
1028.00	83.36
1027.00	83.37
1026.00	83.36
1025.00	83.32
1024.00	83.26
1023.00	83.16
1022.00	83.01
1021.00	82.82
1020.00	82.59
1019.00	82.31
1018.00	82.00
1017.00	81.64
1016.00	81.24
1015.00	80.82
1014.00	80.37
1013.00	79.91
1012.00	79.46
1011.00	79.03
1010.00	78.64
1009.00	78.33
1008.00	78.11
1007.00	78.01
1006.00	78.02
1005.00	78.15
1004.00	78.39
1003.00	78.74
1002.00	79.15
1001.00	79.62
1000.00	80.11
999.00	80.59
998.00	81.04
997.00	81.45
996.00	81.81
995.00	82.13
994.00	82.39
993.00	82.62
992.00	82.80
991.00	82.94
990.00	83.04
989.00	83.11
988.00	83.15
987.00	83.16
986.00	83.15
985.00	83.10
984.00	83.02
983.00	82.90
982.00	82.73
981.00	82.52
980.00	82.25
979.00	81.94
978.00	81.58
977.00	81.18
976.00	80.76
975.00	80.32
974.00	79.89
973.00	79.46
972.00	79.02
971.00	78.54
970.00	77.96
969.00	77.22
968.00	76.28
967.00	75.10
966.00	73.70
965.00	72.09
964.00	70.34
963.00	68.55
962.00	66.82
961.00	65.22
960.00	63.81
959.00	62.61
958.00	61.60
957.00	60.73
956.00	59.99
955.00	59.35
954.00	58.84
953.00	58.52
952.00	58.46
951.00	58.72
950.00	59.30
949.00	60.20
948.00	61.36
947.00	62.67
946.00	64.06
945.00	65.42
944.00	66.69
943.00	67.82
942.00	68.80
941.00	69.63
940.00	70.33
939.00	70.91
938.00	71.42
937.00	71.85
936.00	72.21
935.00	72.53
934.00	72.79
933.00	73.01
932.00	73.20
931.00	73.36
930.00	73.50
929.00	73.64
928.00	73.77
927.00	73.92
926.00	74.10
925.00	74.31
924.00	74.59
923.00	74.91
922.00	75.30
921.00	75.73
920.00	76.19
919.00	76.68
918.00	77.18
917.00	77.67
916.00	78.16
915.00	78.62
914.00	79.04
913.00	79.43
912.00	79.78
911.00	80.10
910.00	80.37
909.00	80.59
908.00	80.77
907.00	80.90
906.00	80.98
905.00	81.02
904.00	81.02
903.00	80.99
902.00	80.91
901.00	80.80
900.00	80.67
899.00	80.52
898.00	80.35
897.00	80.16
896.00	79.96
895.00	79.75
894.00	79.54
