#format: kpower1
#filename: ctr2-1.txt
#date: 2010-05-14 10:59:15
#description: ctr 5mg/ml
0.03	0.000014
0.11	0.000002
0.19	0.000006
0.27	0.000016
0.35	0.000012
0.43	0.000004
0.52	0.000006
0.59	0.000009
0.67	0.000007
0.75	0.000005
0.83	0.000003
0.92	-0.000001
0.99	0.000012
1.07	0.000003
1.15	0.000005
1.23	0.000010
1.31	0.000019
1.39	0.000018
1.47	0.000012
1.55	0.000002
1.63	0.000002
1.72	0.000007
1.79	0.000003
1.87	0.000015
1.95	0.000006
2.03	0.000008
2.12	0.000009
2.20	0.000001
2.28	0.000004
2.35	0.000008
2.44	0.000022
2.52	0.000012
2.59	0.000003
2.68	0.000010
2.75	0.000006
2.83	0.000000
2.92	0.000004
2.99	0.000005
3.07	0.000012
3.15	0.000008
3.23	0.000006
3.31	0.000008
3.40	0.000007
3.47	0.000008
3.55	0.000002
3.63	-0.000000
3.71	0.000004
3.79	0.000008
3.87	0.000013
3.95	0.000002
4.03	0.000004
4.11	-0.000003
4.19	-0.000000
4.27	0.000008
4.35	0.000014
4.43	0.000015
4.51	0.000014
4.59	0.000019
4.67	0.000010
4.75	0.000015
4.83	0.000011
4.91	0.000017
4.99	0.000020
5.06	0.000014
5.15	0.000005
5.22	0.000007
5.31	0.000011
5.38	0.000012
5.46	0.000008
5.55	0.000013
5.62	0.000010
5.71	0.000009
5.79	0.000007
5.87	-0.000003
5.94	0.000005
6.03	0.000011
6.10	0.000008
6.19	0.000008
6.26	0.000008
6.34	0.000009
6.43	0.000020
6.50	0.000027
6.59	0.000024
6.67	0.000016
6.75	0.000016
6.83	0.000008
6.91	0.000012
6.99	0.000007
7.07	0.000008
7.15	0.000008
7.24	0.000010
7.31	0.000019
7.39	0.000019
7.47	0.000016
7.55	0.000019
7.63	0.000014
7.71	0.000008
7.79	0.000018
7.87	0.000006
7.95	0.000011
8.03	0.000010
8.11	0.000023
8.19	0.000010
8.27	0.000017
8.35	0.000014
8.43	0.000011
8.51	0.000014
8.59	0.000010
8.67	0.000012
8.75	0.000008
8.83	0.000005
8.90	0.000011
8.99	0.000021
9.06	0.000017
9.15	0.000009
9.22	0.000007
9.30	0.000010
9.39	0.000016
9.46	0.000012
9.55	0.000012
9.63	0.000018
9.70	0.000014
9.79	0.000007
9.86	0.000011
9.95	0.000014
10.02	0.000005
10.10	0.000008
10.17	-0.000001
10.26	-0.000001
10.34	0.000007
10.40	0.000018
10.48	0.000011
10.57	0.000007
10.64	0.000010
10.73	0.000005
10.80	0.000004
10.88	0.000012
10.97	0.000010
11.04	0.000015
11.12	0.000007
11.21	0.000012
11.28	0.000014
11.36	0.000013
11.45	0.000015
11.52	0.000014
11.60	0.000013
11.69	0.000017
11.76	0.000018
11.84	0.000013
11.93	0.000005
12.00	0.000006
12.08	0.000008
12.17	0.000011
12.24	0.000000
12.32	0.000012
12.41	0.000018
12.48	0.000006
12.57	0.000002
12.65	-0.000001
12.73	-0.000003
12.81	-0.000007
12.89	0.000012
12.97	0.000002
13.05	-0.000006
13.13	-0.000007
13.21	-0.000001
13.29	0.000003
13.37	0.000007
13.45	0.000013
13.53	0.000014
13.61	0.000016
13.69	0.000013
13.77	0.000015
13.84	0.000009
13.93	0.000011
14.00	0.000007
14.08	0.000004
14.17	0.000004
14.24	0.000010
14.33	0.000006
14.41	0.000004
14.48	-0.000001
14.57	0.000005
14.64	0.000000
14.73	0.000007
14.80	0.000009
14.88	0.000014
14.97	0.000008
15.04	0.000013
15.13	0.000009
15.20	0.000010
15.28	0.000007
15.36	0.000014
15.44	0.000013
